testcase_name,network_name,op_name,stc_input_dtypes,stc_ori_inputs,stc_ori_outputs,stc_input_ori_formats,output_ori_formats,other_compilation_params,other_runtime_params,stc_inputs,output_dtypes,stc_outputs,stc_input_formats,output_formats,dyn_inputs,dyn_input_dtypes,dyn_outputs,dyn_ori_inputs,dyn_ori_outputs,dyn_input_formats,dyn_input_ori_formats,dyn_input_ranges,dyn_output_ranges,input_data_ranges,precision_tolerances,absolute_precision,dyn_input_as_list_distribution,stc_input_as_list_distribution,input_as_variable,stc_op_name,const_input_indexes,stc_const_input_indexes,strict_precision_mode,shape_check,output_inplace_indexes,output_shape_unknown_indexes,is_enabled,remark,soc_series,priority,dump_input_data_name,dump_output_data_name,manual_input_data_binaries,manual_output_data_binaries,manual_output_data_dtypes,manual_tiling_data,manual_dyn_workspaces,manual_stc_workspaces,manual_bin_workspaces,manual_block_dim,manual_tiling_op_type,manual_dyn_build_config,manual_stc_build_config,tiling_time_us,bin_tiling_time_us,dyn_name,stc_name,cst_name,bin_name,dyn_block_dim,stc_block_dim,cst_block_dim,bin_block_dim,dyn_perf_us,stc_perf_us,cst_perf_us,bin_perf_us,dyn_throughput_gbs,stc_throughput_gbs,cst_throughput_gbs,bin_throughput_gbs,dyn_compile_s,stc_compile_s,cst_compile_s,bin_compile_s,perf_status,dyn_precision,stc_precision,rel_precision,cst_precision,rst_precision,bin_precision,bre_precision,precision_status,dyn_oob_result,stc_oob_result,cst_oob_result,bin_oob_result,memory_oob_status,dyn_tiling_key,dyn_tiling_data,bin_tiling_key,bin_tiling_data,dyn_clear_atomic,dyn_sch_count,dyn_obj_size_b,dyn_tiling_data_size,dyn_workspaces,stc_workspaces,cst_workspaces,bin_workspaces,dyn_op_pattern,stc_op_pattern,cst_op_pattern,stc_rl_query_result,cst_rl_query_result,data_input_size_b,data_output_size_b,soc
mat_mul_v3_M_1024_K_4096_N_4608_case12,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((1024, 4096), (4096, 4608), None, None)","((1024, 4608),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((1024, 4096), (4096, 4608), None, None)","('bfloat16',)","((1024, 4608),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(39, 43, 43)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,97.143,DYN_OFF,STC_OFF,CST_OFF,532.8002274996654,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97719658745659%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",4097 (0x0000000000001001),"(32, 1024, 4608, 4096, 256, 256, 256, 256, 256, 64, 1024, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(29360128,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,46137344,9437184,Ascend910_9589
mat_mul_v3_M_2_K_8192_N_7168_case1794,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((2, 8192), (8192, 7168), None, None)","((2, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((2, 8192), (8192, 7168), None, None)","('bfloat16',)","((2, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(43, 45, 46)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,82.695,DYN_OFF,STC_OFF,CST_OFF,1323.3233020011412,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97907366071429%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 2, 7168, 8192, 16, 224, 256, 16, 224, 64, 8192, 1, 1, 1, 1, 0, 0, 16908800, 0, 16, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,117473280,28672,Ascend910_9589
mat_mul_v3_M_4096_K_7168_N_2112_case749,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((4096, 7168), (7168, 2112), None, None)","((4096, 2112),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((4096, 7168), (7168, 2112), None, None)","('bfloat16',)","((4096, 2112),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(79, 52, 54)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,325.38,DYN_OFF,STC_OFF,CST_OFF,304.2566335899564,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97068462949811%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 4096, 2112, 7168, 256, 256, 256, 256, 256, 64, 7168, 2, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,88997888,17301504,Ascend910_9589
mat_mul_v3_M_40960_K_2048_N_7168_case1813,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((40960, 2048), (2048, 7168), None, None)","((40960, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((40960, 2048), (2048, 7168), None, None)","('bfloat16',)","((40960, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(78, 39, 52)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,2804.462,DYN_OFF,STC_OFF,CST_OFF,260.4666242580573,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.98168264116559%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 40960, 7168, 2048, 256, 256, 256, 256, 256, 64, 2048, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,197132288,587202560,Ascend910_9589
mat_mul_v3_M_3584_K_4096_N_4608_case33,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((3584, 4096), (4096, 4608), None, None)","((3584, 4608),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((3584, 4096), (4096, 4608), None, None)","('bfloat16',)","((3584, 4608),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(44, 47, 49)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,325.328,DYN_OFF,STC_OFF,CST_OFF,286.6698186138297,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97559199257503%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 3584, 4608, 4096, 256, 256, 256, 256, 256, 64, 4096, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,67108864,33030144,Ascend910_9589
mat_mul_v3_M_2560_K_512_N_128_case934,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((2560, 512), (512, 128), None, None)","((2560, 128),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((2560, 512), (512, 128), None, None)","('bfloat16',)","((2560, 128),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(45, 49, 45)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,5.935,DYN_OFF,STC_OFF,CST_OFF,534.7646377422072,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.990234375%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 2560, 128, 512, 80, 128, 512, 80, 128, 128, 512, 1, 1, 1, 1, 0, 0, 16908800, 0, 80, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,2752512,655360,Ascend910_9589
mat_mul_v3_M_20480_K_9216_N_7168_case1920,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((20480, 9216), (9216, 7168), None, None)","((20480, 7168),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((20480, 9216), (9216, 7168), None, None)","('bfloat16',)","((20480, 7168),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(49, 51, 51)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,6272.636,DYN_OFF,STC_OFF,CST_OFF,119.25558489285844,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9664967400687%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 20480, 7168, 9216, 256, 256, 256, 256, 256, 64, 9216, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,509607936,293601280,Ascend910_9589
mat_mul_v3_M_28672_K_8192_N_4096_case723,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((28672, 8192), (8192, 4096), None, None)","((28672, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((28672, 8192), (8192, 4096), None, None)","('bfloat16',)","((28672, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(47, 49, 53)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,4463.52,DYN_OFF,STC_OFF,CST_OFF,161.0276194572893,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9682971409389%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 28672, 4096, 8192, 256, 256, 256, 256, 256, 64, 8192, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,536870912,234881024,Ascend910_9589
mat_mul_v3_M_30720_K_4096_N_640_case87,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((30720, 4096), (4096, 640), None, None)","((30720, 640),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((30720, 4096), (4096, 640), None, None)","('bfloat16',)","((30720, 640),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(40, 50, 51)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,403.343,DYN_OFF,STC_OFF,CST_OFF,683.9808952925922,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.97610982259114%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 30720, 640, 4096, 256, 256, 256, 256, 256, 64, 4096, 2, 2, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,256901120,39321600,Ascend910_9589
mat_mul_v3_M_4_K_384_N_4096_case479,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((4, 384), (384, 4096), None, None)","((4, 4096),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((4, 384), (384, 4096), None, None)","('bfloat16',)","((4, 4096),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(43, 46, 43)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,4.827,DYN_OFF,STC_OFF,CST_OFF,613.8525173139049,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,100.0%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 4, 4096, 384, 16, 128, 512, 16, 128, 128, 384, 1, 1, 1, 1, 0, 0, 16908800, 0, 16, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,3148800,32768,Ascend910_9589
mat_mul_v3_M_5120_K_7168_N_2112_case750,UNKNOWN,mat_mul_v3,"('bfloat16', 'bfloat16', 'int8', 'int8')","((5120, 7168), (7168, 2112), None, None)","((5120, 2112),)","('ND',)","('ND',)","{'transpose_x1': False, 'transpose_x2': False}","{'transpose_x1': False, 'transpose_x2': False}","((5120, 7168), (7168, 2112), None, None)","('bfloat16',)","((5120, 2112),)","('ND',)","('ND',)","((-1, -1), (-1, -1), None, None)","('bfloat16', 'bfloat16', 'int8', 'int8')","((-1, -1),)","((-1, -1), (-1, -1), None, None)","((-1, -1),)","('ND',)","('ND',)","(((1, None), (1, None)), ((1, None), (1, None)), None, None)","(((1, None), (1, None)),)","((None, None),)",,1e-08,(),(),(),mat_mul_v3,(),(),True,True,(),(),True,,,0,,,(),(),(),,,,,,,"{'save_temp_cce_file': True, 'op_debug_config': 'dump_cce'}",{'save_temp_cce_file': True},DYN_OFF,"(42, 49, 52)",DYN_OFF,STC_OFF,CST_OFF,bin_op_mat_mul_v3_M_28672_K_4096_N_7168_case1818,DYN_OFF,STC_OFF,CST_OFF,32,DYN_OFF,STC_OFF,CST_OFF,392.734,DYN_OFF,STC_OFF,CST_OFF,297.1456984880352,DYN_OFF,STC_OFF,CST_OFF,23.185214042663574,PASS,DYN_OFF,STC_OFF,DYN_OFF,CST_OFF,CST_OFF,99.9691495028409%,DYN_OFF,PASS,UNKNOWN,UNKNOWN,UNKNOWN,"OK,OK",PASS,DYN_OFF (DYN_OFF),"('DYN_OFF', False)",1 (0x0000000000000001),"(32, 5120, 2112, 7168, 256, 256, 256, 256, 256, 64, 7168, 1, 1, 1, 1, 0, 0, 16843264, 0, 256, 1, 0)",False,DYN_OFF,DYN_OFF,,,,,"(20971520,)",DYN_OFF,STC_OFF,CST_OFF,STC_OFF,CST_OFF,103677952,21626880,Ascend910_9589
